Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
522604,21171,BATHROOM METAL SIGN ,12,2010-09-15 13:44:00,1.45,15629.0,United Kingdom,17.4
539470,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,3,2010-12-19 14:03:00,4.25,14472.0,United Kingdom,12.75
559816,20669,RED HEART LUGGAGE TAG,11,2011-07-12 16:11:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,9.129999999999999
580469,20727,LUNCH BAG  BLACK SKULL.,1,2011-12-04 12:32:00,1.65,14583.0,United Kingdom,1.65
509581,84033,FLAG OF ST GEORGE ,20,2010-05-24 14:43:00,1.65,14909.0,United Kingdom,33.0
520188,22690,DOORMAT HOME SWEET HOME BLUE ,1,2010-08-24 14:26:00,7.49,13567.0,United Kingdom,7.49
547960,22553,PLASTERS IN TIN SKULLS,2,2011-03-28 15:27:00,1.65,15644.0,United Kingdom,3.3
575930,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-11 17:58:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
533374,84050,PINK HEART SHAPE EGG FRYING PAN,2,2010-11-17 10:34:00,1.65,14049.0,United Kingdom,3.3
571441,21993,FLORAL FOLK STATIONERY SET,5,2011-10-17 13:31:00,2.46,14096.0,United Kingdom,12.3
531971,37500,TEA TIME TEAPOT IN GIFT BOX,6,2010-11-10 12:24:00,9.95,13464.0,United Kingdom,59.699999999999996
571544,22576,SWALLOW WOODEN CHRISTMAS DECORATION,5,2011-10-17 16:53:00,0.85,17757.0,United Kingdom,4.25
529160,21164,HOME SWEET HOME METAL SIGN ,1,2010-10-26 17:01:00,2.95,14271.0,United Kingdom,2.95
555648,22425,ENAMEL COLANDER CREAM,1,2011-06-06 13:46:00,4.95,14623.0,United Kingdom,4.95
521132,22334,DINOSAUR PARTY BAG + STICKER SET,1,2010-09-02 12:53:00,1.65,14796.0,United Kingdom,1.65
580771,23151,ZINC SWEETHEART SOAP DISH,4,2011-12-06 10:58:00,0.79,16015.0,United Kingdom,3.16
547223,21213,PACK OF 72 SKULL CAKE CASES,10,2011-03-21 15:10:00,0.55,12867.0,United Kingdom,5.5
546891,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-03-17 18:18:00,2.5,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,60.0
517385,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-07-28 17:56:00,2.1,16937.0,United Kingdom,2.1
538382,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-12 11:37:00,8.5,17218.0,United Kingdom,8.5
491966,20725,LUNCH BAG RED SPOTTY,2,2009-12-14 17:16:00,4.3,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.6
565541,21327,SKULLS WRITING SET ,1,2011-09-05 12:00:00,1.65,14159.0,United Kingdom,1.65
519607,20906,VINTAGE NOTEBOOK BEAUTY GIRL,2,2010-08-18 16:21:00,2.95,14505.0,United Kingdom,5.9
490149,85060,WOOD FAN WITH FLOWER DESIGN,2,2009-12-04 09:43:00,2.57,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.14
532826,21944,KITTENS DESIGN FLANNEL,1,2010-11-15 09:32:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
496399,20725,LUNCH BAG RED SPOTTY,10,2010-02-01 11:55:00,1.65,15416.0,United Kingdom,16.5
565396,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-09-02 16:39:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.29
496247,82587,TEXRIO TOMATOES CANDLE+CUP,1,2010-01-29 16:11:00,1.25,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.25
575221,22865,HAND WARMER OWL DESIGN,12,2011-11-09 11:25:00,2.1,12949.0,United Kingdom,25.200000000000003
521149,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2010-09-02 13:29:00,0.29,14326.0,United Kingdom,6.959999999999999
560293,20711,JUMBO BAG TOYS ,1,2011-07-18 10:20:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.13
530299,22602,CHRISTMAS RETROSPOT HEART WOOD,1,2010-11-02 12:48:00,0.85,14449.0,United Kingdom,0.85
533569,21871,SAVE THE PLANET MUG,6,2010-11-18 10:33:00,1.25,14796.0,United Kingdom,7.5
536464,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-01 12:23:00,2.1,17968.0,United Kingdom,2.1
576837,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-16 15:16:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,34.74
510776,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-06-03 14:44:00,0.85,12877.0,United Kingdom,8.5
573585,23175,REGENCY MILK JUG PINK ,1,2011-10-31 14:41:00,7.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,7.46
581166,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,3,2011-12-07 14:43:00,0.79,15525.0,United Kingdom,2.37
533528,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-11-17 15:08:00,1.25,15750.0,United Kingdom,15.0
527358,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2010-10-17 10:42:00,3.75,16782.0,United Kingdom,3.75
531843,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,11,2010-11-10 09:34:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,18.259999999999998
533737,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-11-18 13:55:00,11.02,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,22.04
526804,47566,PARTY BUNTING,5,2010-10-13 11:38:00,4.65,16660.0,United Kingdom,23.25
506224,47568,ENGLISH ROSE DESIGN PEG BAG,4,2010-04-28 11:55:00,4.21,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,16.84
514064,22505,MEMO BOARD COTTAGE DESIGN,6,2010-06-30 11:57:00,4.95,14398.0,United Kingdom,29.700000000000003
550542,82583,HOT BATHS METAL SIGN,1,2011-04-19 11:37:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.13
527293,22406,MONEY BOX KINGS CHOICE DESIGN,1,2010-10-15 14:09:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.51
533381,84584,PINK GINGHAM CAT WITH SCARF,1,2010-11-17 10:55:00,2.55,14417.0,United Kingdom,2.55
489522,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,6,2009-12-01 11:45:00,2.1,15998.0,United Kingdom,12.600000000000001
565233,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-09-02 09:34:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.29
506146,21122,SET/10 PINK SPOTTY PARTY CANDLES,1,2010-04-27 16:45:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.51
539002,22837,HOT WATER BOTTLE BABUSHKA ,2,2010-12-15 12:30:00,4.65,14527.0,United Kingdom,9.3
578065,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-22 15:41:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
524540,72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",24,2010-09-29 13:49:00,0.42,13048.0,United Kingdom,10.08
540019,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-01-04 12:18:00,0.55,12957.0,United Kingdom,13.200000000000001
533755,84006,MAGIC TREE -PAPER FLOWERS,2,2010-11-18 14:25:00,0.85,15571.0,United Kingdom,1.7
526230,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2010-10-10 15:27:00,0.29,13362.0,United Kingdom,6.959999999999999
537395,82551,LAUNDRY 15C METAL SIGN,1,2010-12-06 14:05:00,1.45,15356.0,United Kingdom,1.45
523865,85049G,CHOCOLATE BOX RIBBONS ,12,2010-09-24 12:31:00,1.25,16186.0,United Kingdom,15.0
554503,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-05-24 15:06:00,0.83,14163.0,United Kingdom,9.959999999999999
561702,22617,BAKING SET SPACEBOY DESIGN,12,2011-07-29 10:58:00,4.95,15149.0,United Kingdom,59.400000000000006
516197,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1,2010-07-19 10:31:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
490074,21980,PACK OF 12 RED SPOTTY TISSUES ,3,2009-12-03 14:39:00,0.83,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.4899999999999998
553011,23080,RED METAL BOX TOP SECRET,2,2011-05-12 17:03:00,8.25,14390.0,United Kingdom,16.5
497939,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2010-02-15 10:56:00,1.65,17091.0,United Kingdom,19.799999999999997
537225,22585,PACK OF 6 BIRDY GIFT TAGS,5,2010-12-05 16:41:00,1.25,12748.0,United Kingdom,6.25
508504,21355,TOAST ITS - I LOVE YOU ,1,2010-05-16 16:05:00,1.25,13451.0,United Kingdom,1.25
540154,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-01-05 11:30:00,4.21,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.21
501922,85231B,CINAMMON SET OF 9 T-LIGHTS,4,2010-03-22 10:26:00,0.85,13151.0,United Kingdom,3.4
496315,22276,WASH BAG VINTAGE ROSE PAISLEY,2,2010-01-31 12:18:00,2.55,12748.0,United Kingdom,5.1
569459,23019,SMALL APOTHECARY MEASURING JAR ,6,2011-10-04 11:33:00,7.45,16713.0,United Kingdom,44.7
539437,22614,PACK OF 12 SPACEBOY TISSUES,1,2010-12-17 14:54:00,0.85,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,0.85
571909,21248,DOOR HANGER  MUM + DADS ROOM,1,2011-10-19 15:08:00,1.45,15006.0,United Kingdom,1.45
550437,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-04-18 12:14:00,2.55,16923.0,United Kingdom,2.55
546182,85194L,HANGING SPRING FLOWER EGG LARGE,12,2011-03-10 10:53:00,0.85,14334.0,United Kingdom,10.2
537219,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-05 15:47:00,2.95,14081.0,United Kingdom,2.95
578006,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-11-22 12:40:00,4.95,13363.0,United Kingdom,14.850000000000001
505847,21746,SMALL RED RETROSPOT WINDMILL,3,2010-04-26 12:11:00,1.25,14710.0,United Kingdom,3.75
557057,16054,POPART RECT PENCIL SHARPENER ASST,36,2011-06-16 14:46:00,0.12,16843.0,United Kingdom,4.32
558614,22504,CABIN BAG VINTAGE RETROSPOT,6,2011-06-30 15:56:00,16.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,99.78
495343,21931,JUMBO STORAGE BAG SUKI,1,2010-01-22 18:05:00,4.21,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,4.21
524098,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-09-27 12:21:00,16.95,17204.0,United Kingdom,33.9
511865,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,24,2010-06-11 10:26:00,2.1,17457.0,United Kingdom,50.400000000000006
518579,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-08-10 12:08:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,19.919999999999998
562031,22913,RED COAT RACK PARIS FASHION,2,2011-08-01 17:37:00,4.95,16984.0,United Kingdom,9.9
567507,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,2011-09-20 14:46:00,15.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,15.79
567507,22961,JAM MAKING SET PRINTED,5,2011-09-20 14:46:00,3.29,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,16.45
574295,21586,KINGS CHOICE GIANT TUBE MATCHES,96,2011-11-03 15:47:00,2.1,17389.0,United Kingdom,169.346449999999
550622,21746,SMALL RED RETROSPOT WINDMILL,12,2011-04-19 13:49:00,1.25,13735.0,United Kingdom,15.0
542543,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2011-01-28 14:42:00,1.25,13141.0,United Kingdom,15.0
555277,23199,JUMBO BAG APPLES,2,2011-06-01 17:30:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.26
535319,22491,PACK OF 12 COLOURED PENCILS,24,2010-11-25 15:02:00,0.85,13458.0,United Kingdom,20.4
492543,22276,WASH BAG VINTAGE ROSE PAISLEY,2,2009-12-17 13:41:00,2.55,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.1
491045,22415,WHITE TISSUE REAM,2,2009-12-09 10:02:00,7.95,12747.0,United Kingdom,15.9
504825,84621,BLUE GINGHAM ROSE FLOOR CUSHION ,2,2010-04-16 13:04:00,7.95,14527.0,United Kingdom,15.9
554968,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-05-27 16:24:00,5.95,17961.0,United Kingdom,11.9
527359,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,2,2010-10-17 10:43:00,1.25,14451.0,United Kingdom,2.5
567656,21156,RETROSPOT CHILDRENS APRON,3,2011-09-21 14:40:00,4.13,14096.0,United Kingdom,12.39
496863,22365,DOOR MAT RESPECTABLE HOUSE,1,2010-02-04 12:08:00,7.49,16771.0,United Kingdom,7.49
511006,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2010-06-04 14:55:00,10.17,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.17
562127,20832,RED FLOCK LOVE HEART PHOTO FRAME,24,2011-08-03 08:21:00,0.39,13717.0,United Kingdom,9.36
492283,84880,WHITE WIRE EGG HOLDER,6,2009-12-16 11:44:00,5.95,16197.0,United Kingdom,35.7
575643,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-11-10 14:09:00,3.75,13267.0,United Kingdom,22.5
563012,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-08-11 12:00:00,0.55,17284.0,United Kingdom,1.6500000000000001
553702,21175,GIN + TONIC DIET METAL SIGN,2,2011-05-18 14:50:00,2.55,13263.0,United Kingdom,5.1
555327,22668,PINK BABY BUNTING,4,2011-06-02 11:03:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,23.16
572096,85099F,JUMBO BAG STRAWBERRY,3,2011-10-20 15:20:00,2.08,16813.0,United Kingdom,6.24
555923,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-06-07 17:09:00,1.63,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,6.52
536864,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2010-12-03 11:27:00,11.02,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,11.02
551339,20675,BLUE POLKADOT BOWL,1,2011-04-27 17:18:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
491652,90065B,BLACK VINT ART DEC CRYSTAL BRACELET,2,2009-12-13 10:48:00,6.75,16335.0,United Kingdom,13.5
573464,84836,ZINC METAL HEART DECORATION,24,2011-10-31 10:56:00,1.25,15667.0,United Kingdom,30.0
571300,23313,VINTAGE CHRISTMAS BUNTING,5,2011-10-17 08:56:00,4.95,14262.0,United Kingdom,24.75
558524,21936,RED RETROSPOT PICNIC BAG,8,2011-06-30 10:52:00,2.95,13113.0,United Kingdom,23.6
541811,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-01-21 15:01:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.79
510064,47566,PARTY BUNTING,4,2010-05-27 10:56:00,8.47,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,33.88
537642,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-12-07 15:33:00,5.91,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.91
514161,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-06-30 15:18:00,0.85,13875.0,United Kingdom,8.5
567339,23230,WRAP ALPHABET DESIGN,25,2011-09-19 15:01:00,0.42,14146.0,United Kingdom,10.5
577698,23084,RABBIT NIGHT LIGHT,7,2011-11-21 12:05:00,2.08,14963.0,United Kingdom,14.56
522027,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-09-10 12:01:00,0.55,14625.0,United Kingdom,13.200000000000001
511233,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2010-06-07 12:29:00,1.95,15640.0,United Kingdom,39.0
532364,22633,HAND WARMER UNION JACK,4,2010-11-11 17:28:00,2.1,14713.0,United Kingdom,8.4
562420,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,2011-08-04 16:38:00,24.96,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,24.96
581478,23530,WALL ART ONLY ONE PERSON ,12,2011-12-09 08:59:00,4.95,17364.0,United Kingdom,59.400000000000006
499765,21209,MULTICOLOUR HONEYCOMB FAN,1,2010-03-02 13:15:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
523612,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",4,2010-09-23 10:44:00,4.95,13001.0,United Kingdom,19.8
579516,47481,50CM METAL STRING WITH  7 CLIPS,5,2011-11-29 17:52:00,0.85,17841.0,United Kingdom,4.25
502228,85049F,BABY BOOM RIBBONS ,5,2010-03-23 12:11:00,1.25,15716.0,United Kingdom,6.25
573083,23534,WALL ART STOP FOR TEA ,3,2011-10-27 14:22:00,5.95,13735.0,United Kingdom,17.85
490012,22030,SWALLOWS GREETING CARD,24,2009-12-03 12:27:00,0.42,15179.0,United Kingdom,10.08
489832,84991,60 TEATIME FAIRY CAKE CASES,2,2009-12-02 14:06:00,0.55,14549.0,United Kingdom,1.1
574677,22078,RIBBON REEL LACE DESIGN ,2,2011-11-06 12:32:00,2.1,16445.0,United Kingdom,4.2
500695,20996,JAZZ HEARTS ADDRESS BOOK,2,2010-03-09 12:48:00,0.84,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.68
549567,79030G,TUMBLER NEW ENGLAND,6,2011-04-10 15:07:00,0.39,13632.0,United Kingdom,2.34
526848,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,2010-10-13 12:31:00,8.5,16418.0,United Kingdom,8.5
578468,21382,SET/4 SPRING FLOWER DECORATION,12,2011-11-24 12:33:00,0.75,16482.0,United Kingdom,9.0
559055,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2011-07-05 17:09:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
531478,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2010-11-08 14:20:00,0.85,17084.0,United Kingdom,10.2
505771,22525,CHILDRENS GARDEN GLOVES PINK,12,2010-04-26 10:31:00,1.25,14493.0,United Kingdom,15.0
550632,21181,PLEASE ONE PERSON METAL SIGN,1,2011-04-19 14:56:00,2.1,16907.0,United Kingdom,2.1
574035,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2011-11-02 12:45:00,0.85,14606.0,United Kingdom,0.85
541424,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,1,2011-01-17 17:57:00,5.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.79
572023,23517,EMBROIDERED RIBBON REEL REBECCA ,12,2011-10-20 11:03:00,2.89,17764.0,United Kingdom,34.68
551014,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-04-26 11:04:00,0.85,13209.0,United Kingdom,8.5
508482,21211,SET OF 72 SKULL PAPER  DOILIES,5,2010-05-16 12:44:00,1.45,13564.0,United Kingdom,7.25
517859,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-08-02 14:02:00,2.55,13357.0,United Kingdom,22.95
547380,22417,PACK OF 60 SPACEBOY CAKE CASES,6,2011-03-22 15:20:00,0.55,16809.0,United Kingdom,3.3000000000000003
522169,21563,RED HEART SHAPE LOVE BUCKET ,1,2010-09-13 11:28:00,5.91,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.91
535271,21181,PLEASE ONE PERSON METAL SIGN,6,2010-11-25 13:42:00,2.1,15967.0,United Kingdom,12.600000000000001
578335,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2011-11-24 09:06:00,2.1,17481.0,United Kingdom,12.600000000000001
499232,21907,I'M ON HOLIDAY METAL SIGN,12,2010-02-25 12:21:00,2.1,13334.0,United Kingdom,25.200000000000003
526042,21967,PACK OF 12 SKULL TISSUES,24,2010-10-08 11:49:00,0.29,17864.0,United Kingdom,6.959999999999999
569528,23439,HAND WARMER RED LOVE HEART,5,2011-10-04 14:53:00,2.1,16242.0,United Kingdom,10.5
504120,22545,MINI JIGSAW BUNNIES,1,2010-04-09 17:13:00,0.42,15889.0,United Kingdom,0.42
577723,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-11-21 12:36:00,3.75,16713.0,United Kingdom,7.5
532252,22569,FELTCRAFT CUSHION BUTTERFLY,8,2010-11-11 12:45:00,3.75,17416.0,United Kingdom,30.0
514921,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2010-07-07 11:19:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
533133,21027,NINJA RABBIT PINK,2,2010-11-16 12:50:00,1.25,15850.0,United Kingdom,2.5
511452,47597,NEW ENGLAND TEATOWELS,1,2010-06-08 12:44:00,1.66,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.66
538660,22113,GREY HEART HOT WATER BOTTLE,18,2010-12-13 15:37:00,3.75,15808.0,United Kingdom,67.5
534840,22867,HAND WARMER BIRD DESIGN,3,2010-11-24 13:15:00,2.1,18109.0,United Kingdom,6.300000000000001
514723,21933,PINK VINTAGE PAISLEY PICNIC BAG,3,2010-07-05 17:28:00,2.95,14818.0,United Kingdom,8.850000000000001
558362,23206,LUNCH BAG APPLE DESIGN,100,2011-06-28 15:14:00,1.45,16029.0,United Kingdom,145.0
561820,21356,TOAST ITS - FAIRY FLOWER,1,2011-07-29 16:00:00,2.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2.46
508363,22077,6 RIBBONS RUSTIC CHARM,1,2010-05-14 13:14:00,3.36,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,3.36
505020,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-04-19 14:09:00,4.95,17584.0,United Kingdom,14.850000000000001
530912,21556,CERAMIC STRAWBERRY MONEY BOX,6,2010-11-04 15:58:00,2.55,17049.0,United Kingdom,15.299999999999999
504095,85049H,URBAN BLACK RIBBONS ,1,2010-04-09 13:12:00,1.25,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.25
493671,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-01-05 12:25:00,0.85,13338.0,United Kingdom,10.2
507521,84406B,CREAM CUPID HEARTS COAT HANGER,32,2010-05-10 12:16:00,2.75,12843.0,United Kingdom,88.0
490074,47580,TEA TIME DES TEA COSY,1,2009-12-03 14:39:00,5.17,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.17
557500,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-06-20 15:27:00,10.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,10.79
581425,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,2011-12-08 15:31:00,0.55,14796.0,United Kingdom,2.2
496613,79323LP,LIGHT PINK CHERRY LIGHTS,24,2010-02-03 08:14:00,5.45,15270.0,United Kingdom,130.8
512059,90042B,FRESHWATER PEARL BRACELET PINK,3,2010-06-13 11:00:00,2.55,14451.0,United Kingdom,7.6499999999999995
569900,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-10-06 16:17:00,0.39,17651.0,United Kingdom,18.72
550211,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-04-15 10:41:00,15.79,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,15.79
552674,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-05-10 15:07:00,7.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,7.46
498492,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2010-02-19 10:56:00,12.72,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,12.72
538662,85169A,IVORY LOVE BIRD CANDLE,24,2010-12-13 15:44:00,0.42,15159.0,United Kingdom,10.08
533568,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2010-11-18 10:32:00,1.25,14032.0,United Kingdom,30.0
499303,21754,HOME BUILDING BLOCK WORD,6,2010-02-26 08:46:00,5.95,13089.0,United Kingdom,35.7
558752,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,2011-07-03 11:40:00,1.65,16931.0,United Kingdom,4.949999999999999
559606,22616,PACK OF 12 LONDON TISSUES ,2,2011-07-11 11:38:00,0.29,14606.0,United Kingdom,0.58
534319,22733,3D TRADITIONAL CHRISTMAS STICKERS,2,2010-11-22 11:37:00,2.51,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.02
575975,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-11-13 13:18:00,3.75,13536.0,United Kingdom,7.5
574667,16225,RATTLE SNAKE EGGS,1,2011-11-06 12:12:00,1.25,15514.0,United Kingdom,1.25
525953,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-10-07 19:16:00,2.1,13291.0,United Kingdom,4.2
522117,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-09-12 16:17:00,0.95,15800.0,United Kingdom,0.95
490963,22350,CAT BOWL ,1,2009-12-08 15:49:00,5.17,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.17
574663,23535,WALL ART BICYCLE SAFETY,1,2011-11-06 12:04:00,5.95,13527.0,United Kingdom,5.95
545464,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-03-03 09:10:00,2.5,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,5.0
525823,22179,SET 10 LIGHTS NIGHT OWL,2,2010-10-07 11:45:00,6.75,15044.0,United Kingdom,13.5
556084,23169,CLASSIC GLASS COOKIE JAR,6,2011-06-08 15:23:00,4.15,17491.0,United Kingdom,24.900000000000002
575739,20726,LUNCH BAG WOODLAND,2,2011-11-11 09:05:00,4.13,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.26
545688,84763,ZINC FINISH 15CM PLANTER POTS,2,2011-03-06 12:42:00,1.25,16033.0,United Kingdom,2.5
498934,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2010-02-24 10:42:00,8.47,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,8.47
578344,23406,HOME SWEET HOME KEY HOLDER,1,2011-11-24 09:21:00,12.46,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,12.46
564957,22763,KEY CABINET MA CAMPAGNE,2,2011-08-31 13:55:00,9.95,15260.0,United Kingdom,19.9
501161,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-03-15 09:28:00,1.28,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,1.28
578369,23290,SPACEBOY CHILDRENS BOWL,2,2011-11-24 11:10:00,1.25,14698.0,United Kingdom,2.5
499781,21459,YELLOW EASTER EGG HUNT START POST,6,2010-03-02 14:23:00,1.95,13327.0,United Kingdom,11.7
572558,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2011-10-25 08:26:00,0.83,14286.0,United Kingdom,9.959999999999999
